0.000000	0.000000
0.000008	0.000094
0.000016	-0.000094
0.000035	0.000189
0.000051	-0.000186
0.000082	0.000284
0.000105	-0.000278
0.000146	0.000378
0.000176	-0.000367
0.000314	0.000563
0.000361	-0.000541
0.000525	0.000742
0.000584	-0.000706
0.001003	0.001067
0.001087	-0.000997
0.001479	0.001335
0.001585	-0.001230
0.001940	0.001551
0.002063	-0.001412
0.002391	0.001727
0.002529	-0.001553
0.002837	0.001872
0.002986	-0.001664
0.003281	0.001997
0.003439	-0.001754
0.007006	0.002928
0.007229	-0.002397
0.010862	0.003771
0.011138	-0.002945
0.014696	0.004449
0.015009	-0.003327
0.030152	0.006716
0.030577	-0.004394
0.061225	0.010280
0.061777	-0.005513
0.123590	0.016027
0.124261	-0.006220
0.186111	0.020903
0.248741	0.025179
0.249405	-0.004718
0.374235	0.031311
0.499909	0.003173
0.499925	0.033897
0.625680	0.033358
0.750538	0.011602
0.751374	0.029399
0.875714	0.009259
0.876400	0.018205
1.000000	0.000000
