0.000001	-0.000056
0.000000	0.000000
0.000007	-0.000091
0.000005	0.000037
0.000011	-0.000113
0.000019	0.000089
0.000019	0.000092
0.000033	-0.000177
0.000036	-0.000183
0.000047	0.000154
0.000060	0.000176
0.000080	-0.000268
0.000093	0.000227
0.000122	0.000261
0.000153	-0.000368
0.000173	-0.000395
0.000170	0.000317
0.000201	0.000344
0.000300	0.000430
0.000333	-0.000551
0.000369	-0.000587
0.000403	0.000500
0.000557	-0.000724
0.000544	0.000595
0.000832	-0.000923
0.001053	-0.001041
0.001164	0.000901
0.001175	0.000905
0.001539	-0.001300
0.001695	0.001081
0.001898	-0.001491
0.001996	-0.001524
0.002178	0.001246
0.002264	0.001275
0.002455	-0.001678
0.002650	0.001338
0.002898	-0.001826
0.003110	0.001412
0.003262	-0.001949
0.003334	-0.001967
0.003548	-0.002024
0.003563	0.001485
0.004126	0.001576
0.007094	-0.002782
0.007377	0.001960
0.009357	0.002194
0.010972	-0.003611
0.011197	0.002354
0.011315	0.002361
0.014784	-0.004427
0.014716	0.002573
0.017905	-0.005094
0.030261	-0.006694
0.030823	0.003109
0.036191	0.003288
0.043004	0.003402
0.061318	-0.010716
0.062082	0.003522
0.067315	-0.011493
0.123746	-0.015639
0.124612	0.003913
0.151815	0.004084
0.180180	-0.019785
0.180118	0.004322
0.186224	-0.019921
0.213540	0.004712
0.248844	-0.021324
0.249669	0.005283
0.317510	-0.022863
0.374094	-0.022225
0.374729	0.005924
0.499362	-0.020812
0.499789	0.006564
0.551218	-0.020227
0.624569	-0.017227
0.624840	0.004923
0.749743	-0.012107
0.749895	0.003282
0.847822	-0.008096
0.874898	-0.006655
0.874947	0.001641
1.000000	0.000000
