0.000000	0.000000
0.000012	-0.000092
0.000012	0.000092
0.000043	-0.000185
0.000047	0.000183
0.000095	-0.000277
0.000100	0.000273
0.000164	-0.000368
0.000172	0.000362
0.000346	-0.000547
0.000356	0.000534
0.000569	-0.000718
0.000582	0.000698
0.001068	-0.001025
0.001085	0.000989
0.001558	-0.001273
0.001577	0.001223
0.002030	-0.001469
0.002052	0.001407
0.002283	0.001483
0.002489	-0.001625
0.002513	0.001551
0.002940	-0.001751
0.002964	0.001666
0.003387	-0.001857
0.003413	0.001761
0.007146	-0.002654
0.007180	0.002469
0.011033	-0.003366
0.011076	0.003092
0.014885	-0.003913
0.014934	0.003556
0.030399	-0.005655
0.030465	0.005009
0.061534	-0.008082
0.061619	0.007065
0.123959	-0.011129
0.124051	0.010197
0.186490	-0.012696
0.249082	-0.013044
0.249135	0.015600
0.374325	-0.011665
0.374405	0.019451
0.499583	-0.008689
0.499787	0.020741
0.624842	-0.004535
0.625205	0.019875
0.750105	-0.000159
0.750594	0.016941
0.875282	0.001576
0.875657	0.010205
1.000000	0.000000
