0.000000	20.000000	0.287082	45.871650
0.000000	20.226131	0.287289	46.238728
0.000000	20.452261	0.287494	46.603470
0.000000	20.678392	0.287697	46.965826
0.000000	20.904523	0.287899	47.325738
0.000000	21.130653	0.288099	47.683145
0.000000	21.356784	0.288298	48.037979
0.000000	21.582915	0.288495	48.390168
0.000000	21.809045	0.288690	48.739636
0.000000	22.035176	0.288884	49.086305
0.000000	22.261307	0.289076	49.430097
0.000000	22.487437	0.289267	49.770935
0.000000	22.713568	0.289456	50.108748
0.000000	22.939698	0.289643	50.443472
0.000000	23.165829	0.289830	50.775058
0.000000	23.391960	0.290014	51.103472
0.000000	23.618090	0.290197	51.428702
0.000000	23.844221	0.290379	51.750764
0.000000	24.070352	0.290559	52.069704
0.000000	24.296482	0.290737	52.385608
0.000000	24.522613	0.290914	52.698604
0.000000	24.748744	0.291090	53.008867
0.000000	24.974874	0.291264	53.316622
0.000000	25.201005	0.291436	53.622150
0.000000	25.427136	0.291607	53.925785
0.000000	25.653266	0.291777	54.227919
0.000000	25.879397	0.291944	54.528997
0.000000	26.105528	0.292111	54.829511
0.000000	26.331658	0.292276	55.129999
0.000000	26.557789	0.292439	55.431034
0.000000	26.783920	0.292601	55.733211
0.000000	27.010050	0.292761	56.037138
0.000000	27.236181	0.292919	56.343417
0.000000	27.462312	0.293076	56.652633
0.000000	27.688442	0.293232	56.965327
0.000000	27.914573	0.293385	57.281988
0.000000	28.140704	0.293537	57.603023
0.000000	28.366834	0.293688	57.928748
0.000000	28.592965	0.293836	58.259366
0.000000	28.819095	0.293983	58.594951
0.000000	29.045226	0.294129	58.935438
0.000000	29.271357	0.294272	59.280612
0.000000	29.497487	0.294414	59.630104
0.000000	29.723618	0.294554	59.983388
0.000000	29.949749	0.294692	60.339788
0.000000	30.175879	0.294828	60.698483
0.000000	30.402010	0.294963	61.058521
0.000000	30.628141	0.295095	61.418838
0.000000	30.854271	0.295226	61.778281
0.000000	31.080402	0.295354	62.135629
0.000000	31.306533	0.295481	62.489627
0.000000	31.532663	0.295606	62.839010
0.000000	31.758794	0.295729	63.182538
0.000000	31.984925	0.295849	63.519025
0.000000	32.211055	0.295968	63.847368
0.000000	32.437186	0.296084	64.166574
0.000000	32.663317	0.296199	64.475785
0.000000	32.889447	0.296311	64.774296
0.000000	33.115578	0.296422	65.061572
0.000000	33.341709	0.296530	65.337256
0.000000	33.567839	0.296636	65.601176
0.000000	33.793970	0.296739	65.853342
0.000000	34.020101	0.296841	66.093944
0.000000	34.246231	0.296940	66.323336
0.000000	34.472362	0.297037	66.542027
0.000000	34.698492	0.297132	66.750657
0.000000	34.924623	0.297225	66.949979
0.000000	35.150754	0.297315	67.140835
0.000000	35.376884	0.297403	67.324132
0.000000	35.603015	0.297489	67.500814
0.000000	35.829146	0.297572	67.671842
0.000000	36.055276	0.297654	67.838171
0.000000	36.281407	0.297732	68.000724
0.000000	36.507538	0.297809	68.160380
0.000000	36.733668	0.297883	68.317954
0.000000	36.959799	0.297955	68.474189
0.000000	37.185930	0.298025	68.629740
0.000000	37.412060	0.298093	68.785175
0.000000	37.638191	0.298158	68.940968
0.000000	37.864322	0.298221	69.097502
0.000000	38.090452	0.298281	69.255065
0.000000	38.316583	0.298340	69.413864
0.000000	38.542714	0.298396	69.574022
0.000000	38.768844	0.298450	69.735594
0.000000	38.994975	0.298501	69.898570
0.000000	39.221106	0.298551	70.062884
0.000000	39.447236	0.298598	70.228427
0.000000	39.673367	0.298643	70.395053
0.000000	39.899497	0.298686	70.562592
0.000000	40.125628	0.298726	70.730850
0.000000	40.351759	0.298765	70.899627
0.000000	40.577889	0.298801	71.068713
0.000000	40.804020	0.298836	71.237903
0.000000	41.030151	0.298868	71.406994
0.000000	41.256281	0.298898	71.575793
0.000000	41.482412	0.298927	71.744120
0.000000	41.708543	0.298953	71.911806
0.000000	41.934673	0.298977	72.078699
0.000000	42.160804	0.298999	72.244660
0.000000	42.386935	0.299020	72.409568
0.000000	42.613065	0.299038	72.573314
0.000000	42.839196	0.299055	72.735805
0.000000	43.065327	0.299070	72.896957
0.000000	43.291457	0.299083	73.056702
0.000000	43.517588	0.299094	73.214977
0.000000	43.743719	0.299103	73.371729
0.000000	43.969849	0.299111	73.526909
0.000000	44.195980	0.299117	73.680474
0.000000	44.422111	0.299121	73.832383
0.000000	44.648241	0.299123	73.982594
0.000000	44.874372	0.299124	74.131068
0.000000	45.100503	0.299123	74.277760
0.000000	45.326633	0.299121	74.422624
0.000000	45.552764	0.299117	74.565609
0.000000	45.778894	0.299112	74.706659
0.000000	46.005025	0.299105	74.845713
0.000000	46.231156	0.299096	74.982703
0.000000	46.457286	0.299086	75.117556
0.000000	46.683417	0.299075	75.250191
0.000000	46.909548	0.299062	75.380522
0.000000	47.135678	0.299048	75.508458
0.000000	47.361809	0.299032	75.633903
0.000000	47.587940	0.299016	75.756757
0.000000	47.814070	0.298997	75.876915
0.000000	48.040201	0.298978	75.994273
0.000000	48.266332	0.298957	76.108725
0.000000	48.492462	0.298935	76.220164
0.000000	48.718593	0.298911	76.328485
0.000000	48.944724	0.298887	76.433588
0.000000	49.170854	0.298861	76.535375
0.000000	49.396985	0.298834	76.633754
0.000000	49.623116	0.298806	76.728642
0.000000	49.849246	0.298777	76.819963
0.000000	50.075377	0.298746	76.907650
0.000000	50.301508	0.298715	76.991651
0.000000	50.527638	0.298682	77.071923
0.000000	50.753769	0.298649	77.148441
0.000000	50.979899	0.298614	77.221194
0.000000	51.206030	0.298578	77.290192
0.000000	51.432161	0.298541	77.355460
0.000000	51.658291	0.298503	77.417048
0.000000	51.884422	0.298465	77.475027
0.000000	52.110553	0.298425	77.529491
0.000000	52.336683	0.298384	77.580561
0.000000	52.562814	0.298342	77.628380
0.000000	52.788945	0.298299	77.673119
0.000000	53.015075	0.298256	77.714975
0.000000	53.241206	0.298211	77.754168
0.000000	53.467337	0.298165	77.790940
0.000000	53.693467	0.298119	77.825557
0.000000	53.919598	0.298071	77.858300
0.000000	54.145729	0.298023	77.889465
0.000000	54.371859	0.297974	77.919360
0.000000	54.597990	0.297923	77.948294
0.000000	54.824121	0.297872	77.976578
0.000000	55.050251	0.297820	78.004517
0.000000	55.276382	0.297767	78.032401
0.000000	55.502513	0.297713	78.060502
0.000000	55.728643	0.297658	78.089069
0.000000	55.954774	0.297602	78.118316
0.000000	56.180905	0.297545	78.148425
0.000000	56.407035	0.297487	78.179534
0.000000	56.633166	0.297429	78.211740
0.000000	56.859296	0.297369	78.245090
0.000000	57.085427	0.297308	78.279586
0.000000	57.311558	0.297246	78.315179
0.000000	57.537688	0.297183	78.351775
0.000000	57.763819	0.297119	78.389233
0.000000	57.989950	0.297054	78.427372
0.000000	58.216080	0.296988	78.465973
0.000000	58.442211	0.296920	78.504785
0.000000	58.668342	0.296852	78.543533
0.000000	58.894472	0.296782	78.581919
0.000000	59.120603	0.296711	78.619638
0.000000	59.346734	0.296639	78.656373
0.000000	59.572864	0.296565	78.691814
0.000000	59.798995	0.296490	78.725654
0.000000	60.025126	0.296413	78.757601
0.000000	60.251256	0.296336	78.787381
0.000000	60.477387	0.296256	78.814742
0.000000	60.703518	0.296175	78.839458
0.000000	60.929648	0.296093	78.861331
0.000000	61.155779	0.296008	78.880194
0.000000	61.381910	0.295923	78.895909
0.000000	61.608040	0.295835	78.908369
0.000000	61.834171	0.295745	78.917497
0.000000	62.060302	0.295654	78.923244
0.000000	62.286432	0.295561	78.925585
0.000000	62.512563	0.295466	78.924521
0.000000	62.738693	0.295368	78.920072
0.000000	62.964824	0.295269	78.912276
0.000000	63.190955	0.295168	78.901185
0.000000	63.417085	0.295064	78.886863
0.000000	63.643216	0.294958	78.869383
0.000000	63.869347	0.294850	78.848822
0.000000	64.095477	0.294739	78.825265
0.000000	64.321608	0.294626	78.798793
0.000000	64.547739	0.294510	78.769490
0.000000	64.773869	0.294392	78.737437
0.000000	65.000000	0.294271	78.702711
0.060302	20.000000	0.294390	47.340649
0.060302	20.226131	0.294598	47.706893
0.060302	20.452261	0.294804	48.070716
0.060302	20.678392	0.295009	48.432055
0.060302	20.904523	0.295212	48.790834
0.060302	21.130653	0.295413	49.146973
0.060302	21.356784	0.295613	49.500384
0.060302	21.582915	0.295811	49.850971
0.060302	21.809045	0.296008	50.198635
