0.000000	0.000000
0.000049	-0.000168
0.000057	0.000166
0.000188	-0.000336
0.000204	0.000327
0.000394	-0.000499
0.000417	0.000480
0.000642	-0.000654
0.000673	0.000623
0.001175	-0.000927
0.001218	0.000871
0.001681	-0.001143
0.001734	0.001062
0.002160	-0.001311
0.002220	0.001207
0.002620	-0.001441
0.002685	0.001315
0.003067	-0.001544
0.003138	0.001397
0.003511	-0.001632
0.003584	0.001463
0.007290	-0.002348
0.007391	0.002002
0.009372	0.002262
0.011204	-0.003003
0.011330	0.002475
0.015064	-0.003510
0.015207	0.002806
0.030619	-0.005188
0.030812	0.003802
0.061814	-0.007680
0.062061	0.005060
0.124306	-0.011232
0.124594	0.006671
0.186852	-0.013652
0.249419	-0.015159
0.249666	0.008839
0.374571	-0.016245
0.374735	0.009801
0.499717	-0.015390
0.499807	0.009239
0.624835	-0.012938
0.624867	0.007502
0.749916	-0.009279
0.749915	0.005075
0.874967	-0.004833
1.000000	0.000000
