0.000000	0.000000
0.000003	-0.000038
0.000001	0.000016
0.000012	-0.000075
0.000006	0.000052
0.000029	-0.000116
0.000019	0.000092
0.000056	-0.000160
0.000063	-0.000173
0.000043	0.000139
0.000057	0.000160
0.000083	0.000197
0.000129	-0.000250
0.000150	0.000268
0.000207	-0.000317
0.000210	0.000315
0.000262	-0.000364
0.000320	0.000401
0.000429	0.000464
0.000571	-0.000556
0.000688	-0.000606
0.000656	0.000594
0.000688	0.000610
0.000880	0.000701
0.001242	-0.000846
0.001243	0.000847
0.001631	-0.001014
0.001604	0.000992
0.001753	-0.001046
0.001758	0.001042
0.001963	0.001108
0.002242	-0.001175
0.002248	0.001154
0.002484	0.001192
0.002701	-0.001296
0.002716	0.001229
0.002946	-0.001360
0.002942	0.001265
0.003146	-0.001392
0.003166	0.001301
0.003590	-0.001461
0.003609	0.001372
0.005598	-0.001776
0.007392	-0.002024
0.007404	0.001981
0.009311	0.002286
0.010364	0.002369
0.011326	-0.002566
0.011342	0.002446
0.012762	-0.002764
0.013283	0.002599
0.015189	-0.002988
0.015218	0.002751
0.022516	-0.003664
0.023005	0.003364
0.030777	-0.004201
0.030804	0.003978
0.037967	0.004541
0.046406	0.004900
0.055538	-0.005810
0.061990	-0.006121
0.062028	0.005563
0.081349	-0.007055
0.105257	0.007398
0.124498	-0.008374
0.124528	0.007819
0.187021	-0.010286
0.220773	-0.011319
0.249553	-0.011699
0.249586	0.010548
0.312099	-0.012526
0.335891	-0.012841
0.374647	-0.012690
0.374672	0.010817
0.452095	0.010983
0.499749	-0.012202
0.499753	0.010243
0.532428	-0.012075
0.624829	-0.010098
0.624827	0.008299
0.673192	0.007547
0.749904	-0.007423
0.749889	0.005776
0.774007	-0.006907
0.874955	-0.003822
1.000000	0.000000
