"vtkOriginalPointIds","Points:0","Points:1","Points:2"
125,31.358974456787,2.5271999835968,0.084579691290855
127,31.324884414673,2.5271999835968,0.079722292721272
130,31.307857513428,2.5271999835968,0.077160641551018
131,31.306419372559,2.5271999835968,0.076939381659031
136,31.34192276001,2.5271999835968,0.082190819084644
139,31.427257537842,2.5271999835968,0.093518652021885
143,31.598335266113,2.5271999835968,0.11285679787397
144,31.564085006714,2.5271999835968,0.10928390175104
146,31.495635986328,2.5271999835968,0.10171147435904
147,31.529851913452,2.5271999835968,0.10557130724192
151,31.461437225342,2.5271999835968,0.097697019577026
157,31.701154708862,2.5271999835968,0.12281554192305
158,31.632595062256,2.5271999835968,0.11629791557789
164,32.044452667236,2.5271999835968,0.14942649006844
165,31.975738525391,2.5271999835968,0.14483319222927
167,31.907049179077,2.5271999835968,0.13988718390465
168,31.838386535645,2.5271999835968,0.13457703590393
170,31.76975440979,2.5271999835968,0.12889420986176
178,32.118957519531,2.5271999835968,0.15402460098267
179,32.113189697266,2.5271999835968,0.15368251502514
180,32.181945800781,2.5271999835968,0.15760749578476
186,32.250720977783,2.5271999835968,0.16120137274265
309,32.939102172852,2.5271999835968,0.17901487648487
310,32.801372528076,2.5271999835968,0.1779916882515
312,32.594802856445,2.5271999835968,0.17422305047512
313,32.591453552246,2.5271999835968,0.17413668334484
315,32.52596282959,2.5271999835968,0.17228448390961
317,32.457134246826,2.5271999835968,0.1700081974268
318,32.388317108154,2.5271999835968,0.16740103065968
321,32.319511413574,2.5271999835968,0.164465457201
326,32.732509613037,2.5271999835968,0.17706443369389
327,32.663654327393,2.5271999835968,0.17581567168236
335,33.214569091797,2.5271999835968,0.17828212678432
336,33.076835632324,2.5271999835968,0.17909464240074
338,33.054847717285,2.5271999835968,0.17914152145386
342,33.352298736572,2.5271999835968,0.17656768858433
754,31.290851593018,2.5271999835968,0.074487321078777
755,31.189558029175,2.5271999835968,0.054365374147892
756,31.173095703125,2.5271999835968,0.049354124814272
757,31.164867401123,2.5271999835968,0.045590955764055
775,35.002933502197,2.5271999835968,0.097173646092415
777,34.178256988525,2.5271999835968,0.15016090869904
781,33.490009307861,2.5271999835968,0.17399041354656
782,33.627700805664,2.5271999835968,0.17061698436737
784,34.888347625732,2.5271999835968,0.10609547793865
785,34.45333480835,2.5271999835968,0.13553476333618
1004,31.951274871826,2.5271999835968,0.035776477307081
1005,32.255214691162,2.5271999835968,0.040968619287014
1012,31.568500518799,2.5271999835968,0.028380364179611
1017,31.624032974243,2.5271999835968,0.029380278661847
1020,31.396808624268,2.5271999835968,0.026330951601267
1022,31.499826431274,2.5271999835968,0.027297586202621
1024,31.431148529053,2.5271999835968,0.026539415121078
1028,31.276615142822,2.5271999835968,0.026881342753768
1031,31.328125,2.5271999835968,0.026355473324656
1033,31.362466812134,2.5271999835968,0.026261884719133
1034,31.366846084595,2.5271999835968,0.026262138038874
1037,31.310953140259,2.5271999835968,0.026472086086869
1040,31.293783187866,2.5271999835968,0.026642572134733
1044,31.220846176147,2.5271999835968,0.028721921145916
1047,31.250865936279,2.5271999835968,0.027449043467641
1049,31.268030166626,2.5271999835968,0.027035906910896
1050,31.269432067871,2.5271999835968,0.027008755132556
1053,31.259449005127,2.5271999835968,0.027222186326981
1057,31.237995147705,2.5271999835968,0.027889233082533
1059,31.246576309204,2.5271999835968,0.027581030502915
1062,31.24228477478,2.5271999835968,0.027727194130421
1066,31.229417800903,2.5271999835968,0.02826607786119
1067,31.229942321777,2.5271999835968,0.028240896761417
1069,31.23370552063,2.5271999835968,0.028068346902728
1072,31.225130081177,2.5271999835968,0.028483659029007
1075,31.188762664795,2.5271999835968,0.031367175281048
1076,31.190822601318,2.5271999835968,0.031131472438574
1080,31.205856323242,2.5271999835968,0.029738420620561
1083,31.21227645874,2.5271999835968,0.029265858232975
1084,31.216558456421,2.5271999835968,0.028982222080231
1087,31.20799446106,2.5271999835968,0.029574271291494
1092,31.197301864624,2.5271999835968,0.030470922589302
1095,31.201578140259,2.5271999835968,0.030088275671005
1097,31.203714370728,2.5271999835968,0.029909519478679
1098,31.205337524414,2.5271999835968,0.029779197648168
1101,31.199438095093,2.5271999835968,0.030275056138635
1105,31.193029403687,2.5271999835968,0.030893582850695
1107,31.195163726807,2.5271999835968,0.030676556751132
1109,31.191114425659,2.5271999835968,0.031099069863558
1114,31.173400878906,2.5271999835968,0.033671841025352
1117,31.181314468384,2.5271999835968,0.032350771129131
1118,31.182134628296,2.5271999835968,0.032231561839581
1121,31.185565948486,2.5271999835968,0.031762301921844
1123,31.187696456909,2.5271999835968,0.031494703143835
1126,31.186632156372,2.5271999835968,0.031626477837563
1129,31.183439254761,2.5271999835968,0.03204732388258
1131,31.184503555298,2.5271999835968,0.031902611255646
1134,31.182376861572,2.5271999835968,0.032196685671806
1138,31.177074432373,2.5271999835968,0.033016916364431
1141,31.179191589355,2.5271999835968,0.032673664391041
1143,31.180253982544,2.5271999835968,0.032509695738554
1146,31.178133010864,2.5271999835968,0.032842669636011
1150,31.174961090088,2.5271999835968,0.033383194357157
1151,31.17541885376,2.5271999835968,0.033301651477814
1153,31.176015853882,2.5271999835968,0.03319688141346
1156,31.174430847168,2.5271999835968,0.033478934317827
1159,31.173904418945,2.5271999835968,0.033576656132936
1162,31.165473937988,2.5271999835968,0.03567461669445
1163,31.165578842163,2.5271999835968,0.035638142377138
1164,31.165325164795,2.5271999835968,0.035728380084038
1166,31.165073394775,2.5271999835968,0.035820957273245
1169,31.16918182373,2.5271999835968,0.034579589962959
1170,31.169702529907,2.5271999835968,0.034453213214874
1173,31.171272277832,2.5271999835968,0.034100193530321
1174,31.171798706055,2.5271999835968,0.033989887684584
1177,31.172323226929,2.5271999835968,0.033882681280375
1178,31.172849655151,2.5271999835968,0.033778291195631
1184,31.170587539673,2.5271999835968,0.034249745309353
1185,31.170747756958,2.5271999835968,0.034213908016682
1187,31.170225143433,2.5271999835968,0.034331317991018
1190,31.169702529907,2.5271999835968,0.034453094005585
1191,31.170225143433,2.5271999835968,0.034331437200308
1195,31.167356491089,2.5271999835968,0.035068940371275
1196,31.167625427246,2.5271999835968,0.034991584718227
1198,31.167108535767,2.5271999835968,0.035141658037901
1201,31.168142318726,2.5271999835968,0.034848261624575
1202,31.168661117554,2.5271999835968,0.034711085259914
1203,31.168743133545,2.5271999835968,0.034689731895924
1204,31.169179916382,2.5271999835968,0.034579511731863
1210,31.166362762451,2.5271999835968,0.035373598337173
1211,31.166597366333,2.5271999835968,0.035299029201269
1212,31.166341781616,2.5271999835968,0.035380732268095
1214,31.166086196899,2.5271999835968,0.035464342683554
1215,31.16685295105,2.5271999835968,0.035219352692366
1218,31.165832519531,2.5271999835968,0.03555016964674
1220,31.161209106445,2.5271999835968,0.03767216578126
1221,31.161361694336,2.5271999835968,0.037577264010906
1225,31.163339614868,2.5271999835968,0.036538902670145
1226,31.163583755493,2.5271999835968,0.036428432911634
1227,31.163095474243,2.5271999835968,0.036651916801929
1228,31.163240432739,2.5271999835968,0.036583941429853
1231,31.164325714111,2.5271999835968,0.036113403737545
1232,31.164573669434,2.5271999835968,0.036013409495354
1233,31.163917541504,2.5271999835968,0.03628321737051
1234,31.16407585144,2.5271999835968,0.036215782165527
1236,31.164823532104,2.5271999835968,0.035915989428759
1237,31.164663314819,2.5271999835968,0.035978466272354
1238,31.163829803467,2.5271999835968,0.036320857703686
1239,31.16237449646,2.5271999835968,0.037008840590715
1243,31.162139892578,2.5271999835968,0.037132915109396
1244,31.162614822388,2.5271999835968,0.036886904388666
1245,31.162643432617,2.5271999835968,0.036871735006571
1246,31.162853240967,2.5271999835968,0.036767940968275
1247,31.161666870117,2.5271999835968,0.037394966930151
1248,31.16171836853,2.5271999835968,0.037366472184658
1251,31.15970993042,2.5271999835968,0.0388413220644
1252,31.159841537476,2.5271999835968,0.038713101297617
1253,31.159543991089,2.5271999835968,0.039016239345074
1254,31.159593582153,2.5271999835968,0.038960862904787
1257,31.160331726074,2.5271999835968,0.038289159536362
1258,31.160346984863,2.5271999835968,0.038277145475149
1262,31.160558700562,2.5271999835968,0.038115624338388
1263,31.160793304443,2.5271999835968,0.037946406751871
1264,31.160762786865,2.5271999835968,0.037969000637531
1265,31.160762786865,2.5271999835968,0.037968881428242
1268,31.161058425903,2.5271999835968,0.037768572568893
1271,31.159921646118,2.5271999835968,0.038636680692434
1272,31.159990310669,2.5271999835968,0.038576040416956
1274,31.160158157349,2.5271999835968,0.038430698215961
1276,31.159000396729,2.5271999835968,0.039785660803318
1277,31.159030914307,2.5271999835968,0.039725113660097
1278,31.158975601196,2.5271999835968,0.039842866361141
1279,31.159065246582,2.5271999835968,0.039661023765802
1280,31.158948898315,2.5271999835968,0.039902813732624
1281,31.158950805664,2.5271999835968,0.039897173643112
1282,31.159105300903,2.5271999835968,0.039592802524567
1283,31.159202575684,2.5271999835968,0.039442714303732
1284,31.159206390381,2.5271999835968,0.039433814585209
1285,31.159149169922,2.5271999835968,0.039520166814327
1288,31.159328460693,2.5271999835968,0.039270590990782
1289,31.159368515015,2.5271999835968,0.039219241589308
1290,31.159404754639,2.5271999835968,0.039174765348434
1291,31.159492492676,2.5271999835968,0.039071772247553
1292,31.159261703491,2.5271999835968,0.039359655231237
1294,31.158912658691,2.5271999835968,0.039997991174459
1295,31.158929824829,2.5271999835968,0.03994869440794
1296,31.158897399902,2.5271999835968,0.040045335888863
1297,31.158884048462,2.5271999835968,0.040090970695019
1298,31.158863067627,2.5271999835968,0.040178187191486
1299,31.158868789673,2.5271999835968,0.040158566087484
1300,31.158857345581,2.5271999835968,0.040220241993666
1301,31.15887260437,2.5271999835968,0.040135134011507
1302,31.158851623535,2.5271999835968,0.040261536836624
1303,31.158845901489,2.5271999835968,0.040302239358425
1304,31.158842086792,2.5271999835968,0.040342543274164
1305,31.158840179443,2.5271999835968,0.040382564067841
1306,31.158840179443,2.5271999835968,0.040424808859825
1419,33.903491973877,2.5271999835968,0.06044215336442
1420,34.132965087891,2.5271999835968,0.063245870172977
1424,34.452934265137,2.5271999835968,0.065320752561092
1425,34.762264251709,2.5271999835968,0.064397729933262
1426,35.277050018311,2.5271999835968,0.055787224322557
1431,33.009643554688,2.5271999835968,0.048797525465488
1506,31.162027359009,2.5271999835968,0.043878566473722
1513,31.166208267212,2.5271999835968,0.046312510967255
1670,31.160079956055,2.5271999835968,0.042418915778399
1674,31.159524917603,2.5271999835968,0.04184690117836
1680,31.159202575684,2.5271999835968,0.041422016918659
1681,31.159261703491,2.5271999835968,0.041505113244057
1683,31.159336090088,2.5271999835968,0.041610773652792
1685,31.159423828125,2.5271999835968,0.041724875569344
1688,31.159194946289,2.5271999835968,0.041408054530621
1689,31.159202575684,2.5271999835968,0.04142177850008
1692,31.159139633179,2.5271999835968,0.041319079697132
1694,31.158948898315,2.5271999835968,0.040948405861855
1695,31.158958435059,2.5271999835968,0.040969636291265
1697,31.159090042114,2.5271999835968,0.041237439960241
1709,31.158935546875,2.5271999835968,0.040913965553045
1710,31.158948898315,2.5271999835968,0.040948167443275
1711,31.158916473389,2.5271999835968,0.040861781686544
1713,31.158876419067,2.5271999835968,0.040722005069256
1714,31.158887863159,2.5271999835968,0.040766377002001
1716,31.158840179443,2.5271999835968,0.040461808443069
1718,31.158864974976,2.5271999835968,0.040674656629562
1721,31.158843994141,2.5271999835968,0.040502343326807
1722,31.158845901489,2.5271999835968,0.040543470531702
1724,31.158851623535,2.5271999835968,0.040585823357105
1726,31.158857345581,2.5271999835968,0.040629368275404
1729,31.1589012146,2.5271999835968,0.040812849998474
2414,35.360652923584,2.5271999835968,0.053682405501604
2497,35.55167388916,2.5271999835968,0.048048831522465
3006,33.903030395508,2.5271999835968,0.16173712909222
3007,33.668788909912,2.5271999835968,0.16946668922901
3008,34.297149658203,2.5271999835968,0.14423768222332
3009,35.27742767334,2.5271999835968,0.074003018438816
