"vtkOriginalPointIds","Points:0","Points:1","Points:2"
1481,26.698320388794,1.2635999917984,-0.040622342377901
1482,26.689609527588,1.2635999917984,-0.040252938866615
1483,26.673894882202,1.2635999917984,-0.039555236697197
1484,26.666036605835,1.2635999917984,-0.039190422743559
1485,26.658180236816,1.2635999917984,-0.038814142346382
1486,26.650325775146,1.2635999917984,-0.0384263060987
1487,26.642469406128,1.2635999917984,-0.038026083260775
1488,26.634614944458,1.2635999917984,-0.037612918764353
1489,26.626762390137,1.2635999917984,-0.037186101078987
1490,26.618907928467,1.2635999917984,-0.036744393408298
1491,26.611055374146,1.2635999917984,-0.036286644637585
1492,26.603206634521,1.2635999917984,-0.035810641944408
1493,26.595355987549,1.2635999917984,-0.0353141464293
1494,26.587507247925,1.2635999917984,-0.034793678671122
1495,26.579662322998,1.2635999917984,-0.034245498478413
1496,26.579313278198,1.2635999917984,-0.034220520406961
1497,26.57573890686,1.2635999917984,-0.033959578722715
1498,26.571817398071,1.2635999917984,-0.033665005117655
1499,26.567895889282,1.2635999917984,-0.03336114063859
1500,26.563976287842,1.2635999917984,-0.033047553151846
1501,26.560056686401,1.2635999917984,-0.032723523676395
1502,26.556137084961,1.2635999917984,-0.032388657331467
1751,26.528741836548,1.2635999917984,-0.029704110696912
1752,26.532651901245,1.2635999917984,-0.030126350000501
1755,26.544389724731,1.2635999917984,-0.03131391108036
1756,26.548303604126,1.2635999917984,-0.031684268265963
1760,26.552221298218,1.2635999917984,-0.032042320817709
1765,26.536680221558,1.2635999917984,-0.030547443777323
1766,26.540475845337,1.2635999917984,-0.03093097358942
1776,26.505910873413,1.2635999917984,-0.026936389505863
1777,26.509218215942,1.2635999917984,-0.027373714372516
1782,26.505319595337,1.2635999917984,-0.026856286451221
1785,26.483945846558,1.2635999917984,-0.023539517074823
1786,26.485891342163,1.2635999917984,-0.023885868489742
1791,26.487819671631,1.2635999917984,-0.024218499660492
1792,26.48975944519,1.2635999917984,-0.02454280667007
1795,26.476226806641,1.2635999917984,-0.022033186629415
1796,26.476886749268,1.2635999917984,-0.022171111777425
1799,26.480081558228,1.2635999917984,-0.022813860327005
1800,26.482013702393,1.2635999917984,-0.023182980716228
1805,26.472385406494,1.2635999917984,-0.021186430007219
1806,26.474304199219,1.2635999917984,-0.021618818864226
1811,26.458200454712,1.2635999917984,-0.017181998118758
1812,26.458934783936,1.2635999917984,-0.017433175817132
1815,26.449979782104,1.2635999917984,-0.013916017487645
1816,26.450796127319,1.2635999917984,-0.014283951371908
1821,26.448650360107,1.2635999917984,-0.013278072699904
1822,26.449239730835,1.2635999917984,-0.013567440211773
1827,26.444801330566,1.2635999917984,-0.010759411379695
1828,26.445024490356,1.2635999917984,-0.010963352397084
1832,26.446186065674,1.2635999917984,-0.011858929879963
1833,26.446565628052,1.2635999917984,-0.012108901515603
2478,26.443021774292,1.2635999917984,-0.007661025505513
2479,26.443025588989,1.2635999917984,-0.0077383723109961
2480,26.443033218384,1.2635999917984,-0.0078171901404858
2481,26.443042755127,1.2635999917984,-0.007897837087512
2482,26.44305229187,1.2635999917984,-0.0079805515706539
2483,26.443088531494,1.2635999917984,-0.0081533053889871
2484,26.443109512329,1.2635999917984,-0.0082444502040744
2485,26.443069458008,1.2635999917984,-0.0080686341971159
2486,26.443069458008,1.2635999917984,-0.0080655375495553
2487,26.443168640137,1.2635999917984,-0.0084376027807593
2488,26.443202972412,1.2635999917984,-0.0085404794663191
2489,26.44313621521,1.2635999917984,-0.0083390567451715
2490,26.443635940552,1.2635999917984,-0.0093962205573916
2491,26.443735122681,1.2635999917984,-0.0095411883667111
2492,26.444095611572,1.2635999917984,-0.01001700013876
2493,26.444244384766,1.2635999917984,-0.010190625675023
2494,26.443841934204,1.2635999917984,-0.0096926810219884
2495,26.443962097168,1.2635999917984,-0.0098511399701238
2496,26.443933486938,1.2635999917984,-0.0098163615912199
2498,26.443244934082,1.2635999917984,-0.0086475741118193
2499,26.443292617798,1.2635999917984,-0.0087593998759985
2501,26.443550109863,1.2635999917984,-0.0092574618756771
2502,26.44334602356,1.2635999917984,-0.0088759213685989
2503,26.443407058716,1.2635999917984,-0.0089976908639073
2504,26.443475723267,1.2635999917984,-0.0091247521340847
2505,26.443403244019,1.2635999917984,-0.0089908167719841
2506,26.445274353027,1.2635999917984,-0.011174395680428
2507,26.44570350647,1.2635999917984,-0.011512496508658
2508,26.445848464966,1.2635999917984,-0.011621164157987
2509,26.445545196533,1.2635999917984,-0.01139345113188
2512,26.444410324097,1.2635999917984,-0.010372333228588
2513,26.444595336914,1.2635999917984,-0.010562205687165
2517,26.448226928711,1.2635999917984,-0.013061466626823
2523,26.446992874146,1.2635999917984,-0.012374344281852
2526,26.447778701782,1.2635999917984,-0.012823073193431
2528,26.447492599487,1.2635999917984,-0.01266426499933
2531,26.456348419189,1.2635999917984,-0.016520939767361
2532,26.457273483276,1.2635999917984,-0.016855714842677
2534,26.455869674683,1.2635999917984,-0.016343604773283
2535,26.455429077148,1.2635999917984,-0.01617743447423
2538,26.462881088257,1.2635999917984,-0.018690716475248
2539,26.463823318481,1.2635999917984,-0.018969379365444
2540,26.462299346924,1.2635999917984,-0.018514905124903
2541,26.464767456055,1.2635999917984,-0.019240936264396
2542,26.466005325317,1.2635999917984,-0.019585752859712
2543,26.466661453247,1.2635999917984,-0.019763452932239
2546,26.465713500977,1.2635999917984,-0.019505627453327
2548,26.459131240845,1.2635999917984,-0.017499789595604
2549,26.460065841675,1.2635999917984,-0.017809329554439
2553,26.461938858032,1.2635999917984,-0.018404591828585
2555,26.461002349854,1.2635999917984,-0.018110930919647
2559,26.451778411865,1.2635999917984,-0.014711551368237
2561,26.453596115112,1.2635999917984,-0.015463479794562
2563,26.453268051147,1.2635999917984,-0.015331136062741
2565,26.47142791748,1.2635999917984,-0.02096289396286
2566,26.470237731934,1.2635999917984,-0.02067694067955
2567,26.471181869507,1.2635999917984,-0.020904349163175
2570,26.47815322876,1.2635999917984,-0.022431006655097
2572,26.497531890869,1.2635999917984,-0.025754820555449
2573,26.493642807007,1.2635999917984,-0.025164553895593
2575,26.466663360596,1.2635999917984,-0.019763614982367
2576,26.467613220215,1.2635999917984,-0.020015168935061
2577,26.469518661499,1.2635999917984,-0.020500343292952
2578,26.468564987183,1.2635999917984,-0.0202607344836
2579,26.499927520752,1.2635999917984,-0.026104494929314
2580,26.513118743896,1.2635999917984,-0.027872050181031
2582,26.520925521851,1.2635999917984,-0.028818149119616
2585,26.517021179199,1.2635999917984,-0.028353037312627
2587,26.524833679199,1.2635999917984,-0.029268097132444
