1.796906476555107268e+00 1.979376510367382713e-01 0.000000000000000000e+00
1.988338229325108841e+00 1.995348727682703660e-01 1.353198646476580155e-02
2.434435882526996053e+00 1.890810831672173897e-01 2.372140553372135627e-02
2.877680893388864014e+00 1.611853451789633240e-01 9.813571677187160613e-03
3.064482620342762864e+00 1.433040920696653231e-01 -3.375345831242294696e-03
