2.034917630406022360e-01
2.156318408931293118e-01
2.046048371797034027e-01
1.772944929238283729e-01
1.823346142131881120e-01
1.659978919962034616e-01
1.586207574022196753e-01
1.624048099908869114e-01
1.648368088323540759e-01
2.128593408521365360e-01
1.419546079238958591e-01
1.405091560517692240e-01
1.156700509650648023e-01
1.201483954316676372e-01
1.152056002935550189e-01
1.314704394356894790e-01
1.360687486172227900e-01
3.095393074767408548e-01
1.112133919182135000e-01
1.195310626549807298e-01
1.517409732647771181e-01
1.333394962732539213e-01
9.299542574131874906e-02
9.818554499329695817e-02
1.403171426500892105e-01
9.147640001082921191e-02
6.665593595240275615e-01
9.684373397315963750e-02
8.884106827983559440e-02
3.837859745093423758e-01
1.325112384275803912e-01
1.140630794918791047e-01
1.009968893763762421e-01
8.332823282787868435e-02
8.730402784112209491e-02
8.229320557934022284e-02
6.694054411839884811e-01
1.088313769305593592e-01
8.281233277504732038e-02
8.242023468174733414e-02
1.330368367172650723e-01
7.681848416294698723e-01
8.675111276975304431e-02
8.468068364000155834e-02
8.606617134289756832e-02
8.841859211305430621e-02
6.687338157273178263e-01
7.183312459280184470e-01
8.214886154089814929e-02
8.460169043593662730e-02
9.482500403841789272e-01
7.886421219465661325e-01
1.604825325386264878e-01
1.049745544149445653e+00
8.241800848113650657e-02
8.360712683064266959e-02
6.401930452297071028e-01
7.060556019257273608e-01
8.645046041491520616e-02
8.212342561217494952e-02
1.253243971548165525e-01
8.172885325657386346e-01
1.499882306472462568e-01
1.077876715098383231e+00
8.380619939019026687e-02
8.404339625282239434e-02
2.000259982573241446e-01
6.930813203131827027e-01
8.448554877449268585e-02
8.212342561215599246e-02
1.238276905571295272e-01
1.094429697720621097e-01
4.836239367649680099e-01
8.613566384932150322e-02
8.273182412477203540e-02
8.212715474798058801e-02
8.223637836561079051e-02
7.067747102976913443e-01
8.212358519923951272e-02
8.479992878517930710e-02
1.324600619973387017e-01
8.293700083860162664e-01
5.777576113468465557e-01
1.111131829451568742e-01
8.357063616960016539e-01
8.212342561217297887e-02
4.632449131095816575e-01
7.228596091580150595e-01
8.212342561215968395e-02
8.212342561217100823e-02
1.346869373561258298e-01
1.003846771932715154e-01
8.222139249526824734e-02
8.268979177362641153e-02
8.605335250995806151e-02
8.214268462194149190e-02
8.452066911105557412e-02
7.384048157042589766e-01
8.246822430184949648e-02
6.165379165169855291e-01
